url,status,products,title,ms,proxy
https://8b1203-b0.myshopify.com,LIVE,1,,1151,px460101.pointtoserver.com:10780
https://8b224a.myshopify.com,LIVE,1,,1731,px032002.pointtoserver.com:10780
https://8b5ad9-2.myshopify.com,LIVE,1,,1070,pt1.cactussstp.com:8080
https://8bitdo.myshopify.com,TIMEOUT,0,,0,nl3.cactussstp.com:8080
https://8d3a91-c1.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://8dc26c-8e.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://8debe7.myshopify.com,LIVE,1,,1761,px032002.pointtoserver.com:10780
https://8f4b66-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://8f6514.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://8fe63f-a1.myshopify.com,LIVE,1,,2694,px032002.pointtoserver.com:10780
https://8ffdb7.myshopify.com,LIVE,1,,1560,au1.cactussstp.com:3129
https://8gz1jf-fx.myshopify.com,LIVE,1,,1150,px051003.pointtoserver.com:10780
https://911erpcom.myshopify.com,LIVE,1,,995,px150902.pointtoserver.com:10780
https://91edab-34.myshopify.com,TIMEOUT,0,,0,hk1.cactussstp.com:81
https://91f01b.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://925eee.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://927ffd.myshopify.com,LIVE,1,,1100,px150902.pointtoserver.com:10780
https://93359d-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://933c54-3.myshopify.com,TIMEOUT,0,,0,hk1.cactussstp.com:81
https://93f5af.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://949fa8-4.myshopify.com,TIMEOUT,0,,0,nl3.cactussstp.com:8080
https://95a114-a1.myshopify.com,LIVE,1,,1037,px150902.pointtoserver.com:10780
https://969ad2-3.myshopify.com,LIVE,1,,1577,uk2.cactussstp.com:81
https://972df0-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://98b7cb.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://99cb08-2.myshopify.com,LIVE,1,,968,px460101.pointtoserver.com:10780
https://9aa5a7.myshopify.com,LIVE,1,,1469,lv1.cactussstp.com:81
https://9ab1e0-38.myshopify.com,TIMEOUT,0,,0,hk1.cactussstp.com:81
https://9b4ce9.myshopify.com,LIVE,1,,1481,de1.cactussstp.com:8080
https://9c1bc7-3.myshopify.com,LIVE,1,,1113,pt1.cactussstp.com:8080
https://9c4783-3.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://9f2789.myshopify.com,TIMEOUT,0,,0,nl3.cactussstp.com:8080
https://9f81bd-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
